"1,3 miljoner norska kronor",NaN
"1,3 miljoner ton",NaN
"1,3 ton",NaN
"1,4 %",NaN
"1,4 kilowatt",NaN
"1,4 proc",NaN
"1,5 %",NaN
"1,5 liter",NaN
"1,5 miljarder kronor",NaN
"1,5 mkr",NaN
"1,5 promille",NaN
"1,5 timme",NaN
"1,6 sekunder",NaN
"1,7 kilo",NaN
"1,7 procent",NaN
"1,8 mkr",NaN
"1,87 meter",NaN
10 %,NaN
10 april,NaN
10 år,NaN
10 augusti,NaN
10 juli,NaN
10 kg,NaN
10 kilometer,NaN
10 km lång,NaN
10 kr,NaN
10 kronor,NaN
10 meter,NaN
10 miljoner kronor,NaN
10 miljoner ton,NaN
10 minuter,NaN
10 mkr,NaN
10 mm,NaN
10 öre,NaN
10 procent,NaN
10 sekunder,NaN
10 ton,NaN
10 veckor,NaN
10-12 år gamla,NaN
10-12 ton,NaN
10-13 mm,NaN
10-15 minuter,NaN
10-15 mm långa,NaN
10-20 mm,NaN
10-20 procent,NaN
10-50 mm,NaN
"10,5 miljarder kronor",NaN
"10,5 procent",NaN
"10,82 procent",NaN
100 %,NaN
100 år gammal,NaN
100 g,NaN
100 gram,NaN
100 kg,NaN
100 kilo,NaN
100 kr,NaN
100 kronor,NaN
100 meter,NaN
100 miljoner kronor,NaN
100 ml,NaN
100 procent,NaN
100-150 mm,NaN
100-200 kilo,NaN
100-200 mm,NaN
100-500 mm,NaN
1000 ggr,NaN
1000 kalorier,NaN
1000 kronor,NaN
1000 ml,NaN
10000 år gamla,NaN
10000 kronor,NaN
10000 kronors,NaN
100000 år,NaN
100000 dollar,NaN
100000 kr,NaN
100000 kronor,NaN
100000 pund,NaN
100000 svenska kronor,NaN
1013 km,NaN
102 %,NaN
10500 riksdaler,NaN
1075 Mkr,NaN
108 kilo,NaN
11 och 14 år gamla,NaN
11 procent,NaN
11 promille,NaN
11 september,NaN
"11,1 procent",NaN
"11,4 miljarder litas",NaN
110-145 cm,NaN
1100 kronor,NaN
1100 meter,NaN
111 kr,NaN
1121 Mkr,NaN
113 miljoner kronor,NaN
115 km,NaN
115 kronor,NaN
115000 kr,NaN
117 Mkr,NaN
1185 Mkr,NaN
11900 kronor,NaN
12 %,NaN
12 år,NaN
12 augusti,NaN
12 m långt,NaN
12 meter bred,NaN
12 miljoner hektar,NaN
12 minuter,NaN
12 mm,NaN
12 och 18 månader,NaN
12 öre,NaN
12 procent,NaN
12 timmar,NaN
12-16 cm,NaN
12-20 mm,NaN
"12,2 %",NaN
"12,3 %",NaN
"12,7 miljoner kronor",NaN
120 kg,NaN
120 kronor,NaN
120 liter,NaN
120 miljarder dollar,NaN
120 miljarder kronor,NaN
120 miljoner ton,NaN
120 spänn,NaN
120 timmar,NaN
1200 kg,NaN
1200 kronor,NaN
1200-talet,1000-talet_(millennium)
122 mkr,NaN
125 kronor,NaN
1264 Mkr,NaN
12916 kronor,NaN
1296 Mkr,NaN
13 år,NaN
13 års ålder,NaN
13 millibar,NaN
13 öre,NaN
13-14 juli,NaN
13-20 juni,NaN
13-21 kg,NaN
"13,0 %",NaN
"13,2 miljoner kronor",NaN
"13,6 %",NaN
"13,76 procent",NaN
"13,8 %",NaN
13.20 kronor,NaN
130 kilo,NaN
130 km i timmen,NaN
130 km lång,NaN
130-140 mm,NaN
130000 m3,NaN
138 g,NaN
138 kr,NaN
14 %,NaN
14 år,NaN
14 december,NaN
14 kilometer,NaN
14 procent,NaN
14-15 år,NaN
14-24 mm,NaN
"14,0 %",NaN
"14,5 meter hög",NaN
"14,64 procent",NaN
"14,9 %",NaN
"14,91 procent",NaN
140 kg,NaN
140 procent,NaN
"140,75 litas",NaN
1400-talet,1000-talet_(millennium)
145 ton,NaN
1490 kronor,NaN
1497 Mkr,NaN
15 %,NaN
15 april 1923,NaN
15 år,NaN
15 år och äldre,NaN
15 augusti,NaN
15 augusti 1992,NaN
15 juli,NaN
15 juni,NaN
15 kr,NaN
15 kronor,NaN
15 liter,NaN
15 maj,NaN
15 miljarder kronor,NaN
15 november,NaN
15 november 1991,NaN
15 och 18 procent,NaN
15 och 20 procent,NaN
15 och 25 procent,NaN
15 oktober,NaN
15 öre,NaN
15 procent,NaN
15 september,NaN
15-16 timmar,NaN
15-18 cm långt,NaN
15-20 kg,NaN
15-20 minuter,NaN
15-20 procent,NaN
"15,5 procent",NaN
"15,9 procent",NaN
15:e minut,NaN
15.10 kronor,NaN
15.3 procent,NaN
150 km,NaN
150 kr,NaN
150 miljoner kronor,NaN
150-175 mm,NaN
150-220 cm,NaN
1500 kronor,NaN
1500 meter,NaN
1500 miljoner kronor,NaN
1500-talet,1000-talet_(millennium)
15000 kronor,NaN
15000 kubikmeter,NaN
150000 kr,NaN
150000 kronor,NaN
150000 kvadratmetrarna,NaN
1556 miljoner kronor,NaN
158 miljarder kronor,NaN
16 år,NaN
16 grader,NaN
16 mars,NaN
16 procent,NaN
16 timmar,NaN
16- och 1700-talen,NaN
16-18 grader varmt,NaN
"16,3 %",NaN
"16,5 år",NaN
"16,5 miljarder kronor",NaN
16:e veckan,NaN
160 kr,NaN
160 kronor,NaN
1600 kr,NaN
1600 meter,NaN
1600-talet,1000-talet_(millennium)
160000 kronor,NaN
1636 års,NaN
1643 års,NaN
165 kr,NaN
165000 kronor,NaN
"1660,3 Mkr",NaN
167 centimeter,NaN
1673 års,NaN
1689 års,NaN
1695 års,NaN
17 år,NaN
17 år gammal,NaN
17 juni,NaN
17 maj,NaN
17 miljarder kronor,NaN
17 nov,NaN
17 procent,NaN
17-18 år,NaN
"17,5 grader",NaN
1700 kalorier,NaN
1700-talet,1000-talet_(millennium)
17000 kronor,NaN
1714-1721,NaN
175 kr,NaN
175 kronor,NaN
1750 miljarder kronor,NaN
1777 Mkr,NaN
18 april 1938,NaN
18 år,NaN
18 grader,NaN
18 kilo,NaN
18 proc,NaN
18 procent,NaN
18 rue Boissonade,NaN
18-20 år,NaN
18-20 cm långa,NaN
18-39 år,NaN
18-gradiga vattnet,NaN
"18,1 procent",NaN
"18,2 %",NaN
"18,4 dagar",NaN
180 miljoner kronor,NaN
1800 kronor,NaN
1800-talet,1000-talet_(millennium)
18000 kronor,NaN
1848 års,NaN
1848-1851,NaN
"1857,1 miljoner kronor",NaN
1865 ton,NaN
1879-93,NaN
1881 års,NaN
189 kronor,NaN
1890-talet,1800-talet
19 %,NaN
19 år,NaN
19 augusti,NaN
19 cm lång,NaN
19 mil,NaN
19 minuter,NaN
19 procent,NaN
19-25 cm,NaN
1900 kilo,NaN
1900-talet,1000-talet_(millennium)
1910-12,NaN
1920- och 30-talens,NaN
1922 års,NaN
1930 Mkr,NaN
1940 meter,NaN
1940- och 1950-talen,NaN
1940-54,NaN
1948 års,NaN
1955 års,NaN
1957-58,NaN
1958-63,NaN
1960 års,NaN
1960- och 1970-talens,NaN
1960-talet,1900-talet
1970- och 1980-talets,NaN
1970-talet,1900-talet
1972 års,NaN
1977 års,NaN
1979 till 42 procent,NaN
1981-84,NaN
1982 och 1983,NaN
1983 års,NaN
1985 års,NaN
"1985 till 48,9 procent",NaN
1986 års,NaN
1988 års,NaN
1988-10-14,NaN
1989 års,NaN
199 kr,NaN
1990 års,NaN
1990-01-18,NaN
1990-01-25,NaN
1990-02-01,NaN
1990-02-08,NaN
1990-02-15,NaN
1990-03-01,NaN
1990-03-28,NaN
1990-04-01,NaN
1990-04-02,NaN
1990-04-12,NaN
1990-talet,1900-talet
1991 års,NaN
1992 års,NaN
2 April 1987,NaN
2 augusti,NaN
2 dl,NaN
2 liter,NaN
2 miljarder kronor,NaN
2 miljoner dollar,NaN
2 minuter,NaN
2 Mkr,NaN
2 msk,NaN
2 procent,NaN
2 sekunder,NaN
2 timmar,NaN
2 x 3 meter,NaN
2-3 år,NaN
2-3 cm långa,NaN
2-3 dm,NaN
2-3 liter,NaN
2-3 mm,NaN
2-3 timmar,NaN
2-4 cm lång,NaN
2-4 dm bred,NaN
2-4 kg,NaN
2-5 mm långa,NaN
2-6 mm,NaN
2-års-åldern,NaN
"2,1 mkr",NaN
"2,1 procent",NaN
"2,2 %",NaN
"2,4 gånger i veckan",NaN
"2,4 mkr",NaN
"2,4 procent",NaN
"2,5 år",NaN
"2,5 liter",NaN
"2,5 miljarder kronor",NaN
"2,5 proc",NaN
"2,5 respektive 2,4 procent",NaN
"2,5 ton",NaN
"2,50 kronor",NaN
"2,6 procent",NaN
"2,8 procentenheter",NaN
"2,95 ton",NaN
2:50 kronor,NaN
20 %,NaN
20 år,NaN
20 år gamla,NaN
20 år gammal,NaN
20 år tidigare,NaN
20 års,NaN
20 års ålder,NaN
20 centimeter,NaN
20 D-mark,NaN
20 kronor,NaN
20 meter långt,NaN
20 mg,NaN
20 mil,NaN
20 minuter över tio,NaN
20 nanosekunder,NaN
20 och 60 procent,NaN
20 oktober,NaN
20 proc,NaN
20 procent,NaN
20 sekunder,NaN
20 ton,NaN
20-24 år,NaN
20-25 mm,NaN
20-25 procent,NaN
20-30 %,NaN
20-30 år gamla,NaN
20-30 minuter,NaN
20-30 mm,NaN
20-40 mm,NaN
20-45 mm,NaN
20-50 cm,NaN
20-80 mm,NaN
"20,0 år",NaN
"20,8 till 23,2 procent",NaN
200 år,NaN
200 år senare,NaN
200 g,NaN
200 kg,NaN
200 kilo,NaN
200 kronor,NaN
200 liter,NaN
200 meter,NaN
200 mil,NaN
200 miljoner år,NaN
200 miljoner dollar,NaN
200 miljoner kronor,NaN
200-400 g,NaN
2000 kronor,NaN
2000 ton,NaN
2000-3000 kronor,NaN
20000 dollar,NaN
20000 kr,NaN
200000 hektar,NaN
200000 kalorier,NaN
200000 kr,NaN
200000 kronor,NaN
200000 liter,NaN
207000 kr,NaN
2090 kronor,NaN
21 april,NaN
21 år,NaN
21 år gammal,NaN
21 januari,NaN
21 kr,NaN
21 miljarder rubel,NaN
21 procent,NaN
21-22 april,NaN
"21,5 timmar",NaN
210 kronor,NaN
21000 svenska kronor,NaN
214 Mkr,NaN
216 gram,NaN
2195 kronor,NaN
22 år gammal,NaN
22 cm lång,NaN
22 mil,NaN
22 nov,NaN
22-26 cm,NaN
"22,4 till 19,6 procent",NaN
"22,5 år",NaN
"22,9 procent",NaN
220 km,NaN
221 Mkr,NaN
225-400 kg,NaN
2277 Mkr,NaN
23 år,NaN
23 cm lång,NaN
23-24 cm långa,NaN
"23,6 miljoner kronor",NaN
23:e året,NaN
2300 kronor,NaN
23365896 kronor,NaN
235 kronor,NaN
24 år,NaN
24 år gammal,NaN
24 procent,NaN
24 sekunder,NaN
24 skålpund,NaN
24 timmar per dygn,NaN
24 timmarna,NaN
24 ton,NaN
"24,2 ton",NaN
"24,4 %",NaN
"24,6 procent",NaN
240-270 m/s,NaN
25 %,NaN
25 år,NaN
25 februari 1912,NaN
25 karensdagar,NaN
25 kvadratmeter,NaN
25 minuter,NaN
25 mkr,NaN
25 mm,NaN
25 och 30 procent,NaN
25 öre,NaN
25 proc,NaN
25 procent,NaN
25 rue Humboldt,NaN
25 sekunder,NaN
25-30 mm,NaN
25-30 mm lång,NaN
25-35 mm,NaN
25-50 g,NaN
"25,3 dagar",NaN
250 dagar,NaN
250 kronor,NaN
250 miljoner kronor,NaN
25000 kr,NaN
25000 kronor,NaN
252 kr,NaN
255 kronor,NaN
257000 år,NaN
26 %,NaN
26 års,NaN
26 cm lång,NaN
26 kilometers höjd,NaN
26 och 36 procent,NaN
26 procent,NaN
26 ton,NaN
26 veckor,NaN
"26,3 %",NaN
26302 Mkr,NaN
26649 Mkr,NaN
27 %,NaN
27 år,NaN
27 ton,NaN
"27,5 mkr",NaN
270 miljoner kronor,NaN
2710 meter,NaN
275 kronor,NaN
"277,8 miljoner kronor",NaN
28 %,NaN
28 år,NaN
28 år gammal,NaN
28 juni,NaN
28 oktober,NaN
28 procent,NaN
280 miljoner kronor,NaN
280 Mkr,NaN
2880 km,NaN
289 ton,NaN
29 %,NaN
29 francs,NaN
29 öre,NaN
29 procent,NaN
290 kr,NaN
295 kr,NaN
3 %,NaN
3 år,NaN
3 februari,NaN
3 grader,NaN
3 kubikmeter,NaN
3 miljoner svenska kronor,NaN
3 mkr,NaN
3 procent,NaN
3-10 år,NaN
3-4 år,NaN
3-4 cm,NaN
3-4 gånger i månaden,NaN
3-4 mm lång,NaN
3-5 %,NaN
3-5 miljarder kronor,NaN
3-5 mm,NaN
"3,1 miljoner hektar",NaN
"3,4 gånger i veckan",NaN
"3,4 proc",NaN
"3,5 milj kr",NaN
"3,6 miljoner kr",NaN
"3,7 miljoner ton",NaN
"3,8 procent",NaN
3.5 procent,NaN
30 - 40 cm,NaN
30 %,NaN
30 april 1910,NaN
30 år,NaN
30 år senare,NaN
30 år tillbaka i tiden,NaN
30 års,NaN
30 centimeter långa,NaN
30 dagar,NaN
30 dollar,NaN
30 gånger i sekunden,NaN
30 kg,NaN
30 kilo,NaN
30 kilometer,NaN
30 kronor,NaN
30 maj,NaN
30 meter,NaN
30 mil,NaN
30 miljarder kronor,NaN
30 nov 1691,NaN
30 procent,NaN
30 sekunder,NaN
30 x 30 meter,NaN
30-100 m djupt,NaN
30-35 miljoner kr,NaN
30-35 mm,NaN
30-40 minuter,NaN
30-50 procent,NaN
30-60 m djupt,NaN
300 dagar,NaN
300 dagarna,NaN
300 kr,NaN
300 m/s,NaN
300 meter i sekunden,NaN
300 miljoner kronor,NaN
300 procent,NaN
300-350 km,NaN
300-400 kg,NaN
3000 kr,NaN
3000 kronor,NaN
3000 mil,NaN
30000 kr,NaN
30000 kronor,NaN
30000 lire,NaN
300000 dollar,NaN
300000 kronor,NaN
3075 Mkr,NaN
31 juli 1945,NaN
312 kilo,NaN
3138 Mkr,NaN
32 %,NaN
32 procent,NaN
"32,2 %",NaN
32000 liter,NaN
325 miljoner kronor,NaN
33 procent,NaN
"33,2 %",NaN
"33,6 %",NaN
3341 m2,NaN
34 %,NaN
34 år,NaN
34-50 cm,NaN
34000 kronor,NaN
35 år,NaN
35 g,NaN
35 kg,NaN
35 miljoner kronor,NaN
35 miljoner litas,NaN
35 och 50 år gamla,NaN
35 och 55 procent,NaN
35 procent,NaN
35-40 minuter,NaN
35-85 procent,NaN
"35,8 år",NaN
35.4 procent,NaN
350 miljoner kronor,NaN
3500 kronor,NaN
3500 ton,NaN
35000 kronor,NaN
353 mm,NaN
36 miljoner kr,NaN
36 procent,NaN
36 ton,NaN
360 kB,NaN
37 grader,NaN
37 ton,NaN
"37,1 procent",NaN
370 miljoner kronor,NaN
372000 kronor,NaN
375 Mkr,NaN
38 %,NaN
38 sekunder,NaN
"38,5 timme",NaN
380 kronor,NaN
39 Gripen,NaN
39 kilo,NaN
39 mkr,NaN
3900 Mkr,NaN
"394,6 miljarder kronor",NaN
4 %,NaN
4 år,NaN
4 juni,NaN
4 juni 1989,NaN
4 kilo,NaN
4 miljoner kronor,NaN
4 msk,NaN
4 november,NaN
4 procent,NaN
4 sekunder,NaN
4 timmar,NaN
4 timmarna,NaN
4-16 år,NaN
4-5 cm lång,NaN
4-5 kubikmeter,NaN
4-5 minuter,NaN
4-5 mm,NaN
4-5 procent,NaN
4-6 mm,NaN
"4,1 Mkr",NaN
"4,2 %",NaN
"4,4 %",NaN
"4,4 mm",NaN
"4,5 år",NaN
"4,5 mkr",NaN
"4,7 mkr",NaN
"4,7 procent",NaN
"4,8 %",NaN
"4,91 miljarder dollar",NaN
40 %,NaN
40 år,NaN
40 år senare,NaN
40 kilometer,NaN
40 kronor,NaN
40 meter,NaN
40 meter lång,NaN
40 mil,NaN
40 minusgrader,NaN
40 minuter,NaN
40 mm lång,NaN
40 procent,NaN
40 ton,NaN
40- och 60-talet,NaN
40-100 kg,NaN
40-50 minuter,NaN
40-50 mm,NaN
40-60 mm,NaN
40-80 cm,NaN
40-åring,NaN
40-årsperiod,NaN
400 år gammal,NaN
400 daler,NaN
400 kronor,NaN
400 miljarder kronor,NaN
400 miljoner kronor,NaN
400 timmar,NaN
400-500 ml,NaN
400-700 kg,NaN
4000 kronor,NaN
4000 ton,NaN
4000-5000 kronor,NaN
40000 kronor,NaN
400000 kronor,NaN
41 %,NaN
"41,1 procent",NaN
42 år,NaN
42 kronor,NaN
42 procent,NaN
43 %,NaN
43 procent,NaN
"43,8 Mkr",NaN
4315 Mkr,NaN
44 år gammal,NaN
44 procent,NaN
4400 kronor,NaN
442 Mkr,NaN
45 %,NaN
45 år gammal,NaN
45 kr,NaN
45 minuter,NaN
45 procent,NaN
45 ton,NaN
450 dagar,NaN
4500 kronor,NaN
450000 kronor,NaN
450000 m3,NaN
46 år,NaN
46 procent,NaN
"46,8 procent",NaN
462 kronor,NaN
467 miljoner rubel,NaN
"47,4 %",NaN
"47,6 procent",NaN
473 Mkr,NaN
48 %,NaN
48 miljoner kronor,NaN
48-70 cm,NaN
48000 kronor,NaN
49 år gammal,NaN
5 %,NaN
5 år,NaN
5 dagar,NaN
5 dl,NaN
5 juli,NaN
5 kilometerna,NaN
5 km,NaN
5 km långa,NaN
5 m lång,NaN
5 meter hög,NaN
5 miljarder rubel,NaN
5 miljoner m3,NaN
5 öre,NaN
5 procent,NaN
5-10 minuter,NaN
5-100 m djupt,NaN
5-45 procent,NaN
5-6 cm lång,NaN
5-6 cm långt,NaN
5-8 cm långa,NaN
"5,0 %",NaN
"5,4 miljarder kr",NaN
"5,4 mm",NaN
"5,4 procent",NaN
"5,5 mkr",NaN
"5,5 ton",NaN
"5,6 mkr",NaN
"5,7 %",NaN
50 %,NaN
50 år,NaN
50 dagar,NaN
50 dollar,NaN
50 g,NaN
50 gram,NaN
50 kg,NaN
50 kilometer,NaN
50 km,NaN
50 kr,NaN
50 kronor,NaN
50 liter,NaN
50 meter,NaN
50 miljarder kronor,NaN
50 miljoner kronor,NaN
50 miljoner svenska kronor,NaN
50 ml,NaN
50 öre,NaN
50 proc,NaN
50 procent,NaN
50 timmar,NaN
50 ton,NaN
50-100 meter,NaN
50-60 cm,NaN
50-60 Hz,NaN
50-60 meter djup,NaN
50-60 skärmeter,NaN
50-70 mm,NaN
50-70 procent,NaN
50-80 m/s,NaN
500 år,NaN
500 kilo,NaN
500 kronor,NaN
500 miljoner år,NaN
500 miljoner kronor,NaN
5000 kilo,NaN
5000 kr,NaN
5000 kronor,NaN
50000 kronor,NaN
500000 hektar,NaN
500000 kr,NaN
500000 kronor,NaN
51 %,NaN
51 till 39 procent,NaN
52 år gammal,NaN
52 miljoner dollar,NaN
52 procent,NaN
53 år,NaN
53 miljarder kronor,NaN
53 procent,NaN
"53,3 %",NaN
"53,3 Mkr",NaN
54 %,NaN
54 kr,NaN
54 procent,NaN
"54,0 %",NaN
540 kr,NaN
5460 Mkr,NaN
55 %,NaN
55 år,NaN
55 kr,NaN
55 meter långa,NaN
55 minuter,NaN
55 mkr,NaN
55 procent,NaN
55-60 meter djupa,NaN
55-60 minuter,NaN
550 kronor,NaN
5577 kronor,NaN
56 %,NaN
56 öre,NaN
56 procent,NaN
"56,8 år",NaN
564 kr,NaN
565 Mkr,NaN
57 procent,NaN
573 miljarder rubel,NaN
"58,7 år",NaN
58000 kr,NaN
59 %,NaN
59 procent,NaN
59000 kronor,NaN
592 Mkr,NaN
59700 kronor,NaN
598 kr,NaN
598 kronor,NaN
598 ton,NaN
6 %,NaN
6 år,NaN
6 augusti,NaN
6 g,NaN
6 juni,NaN
6 miljarder kronor,NaN
6 miljoner kronor,NaN
6 miljoner m3,NaN
6 öre,NaN
6 procent,NaN
6 rue Vercingetorix,NaN
6-700 kilo,NaN
6-9 cm långa,NaN
6-9 mm,NaN
"6,2 miljarder dollar",NaN
"6,35 mm",NaN
"6,5 år",NaN
"6,5 cm",NaN
"6,5 procent",NaN
60 %,NaN
60 år,NaN
60 kalorier,NaN
60 kilometer i timmen,NaN
60 km,NaN
60 meter djup,NaN
60 ml,NaN
60 öre,NaN
60 procent,NaN
60-100 mm,NaN
60-64 år,NaN
60-65 procent,NaN
600 daler,NaN
600 m/s,NaN
600 svenska kronor,NaN
60000 kr,NaN
60000 kronor,NaN
600000 kr,NaN
6027 miljoner kronor,NaN
61 %,NaN
617 kilo,NaN
62 procent,NaN
"62,2 km2",NaN
"62,7 %",NaN
63 %,NaN
63 kopek,NaN
63 miljarder kronor,NaN
638 Mkr,NaN
64 %,NaN
640000 kr,NaN
6418 kronor,NaN
642520 kronor,NaN
65 år,NaN
65 år och äldre,NaN
65 års ålder,NaN
65 procent,NaN
65 slag per minut,NaN
"65,3 %",NaN
650000 kubikmeter,NaN
66 %,NaN
66 år gammal,NaN
"66,4 miljoner kronor",NaN
"66,5 miljoner kronor",NaN
66000 kronor,NaN
662 Mkr,NaN
67 Mkr,NaN
6712 Mkr,NaN
68 procent,NaN
69 kr,NaN
69 procent,NaN
7 år,NaN
7 års,NaN
7 cm lång,NaN
7 cm långa,NaN
7 kr,NaN
7 minuter,NaN
7 Mkr,NaN
7 mm,NaN
7 procent,NaN
7 söndagen,NaN
7-10 dagar,NaN
7-10 mm,NaN
7-12 %,NaN
7-15 %,NaN
7-8 cm långa,NaN
7-8 miljoner kronor,NaN
7-8 procent,NaN
7-8 promille,NaN
7-9 cm,NaN
7-9 cm långt,NaN
7-9 mm,NaN
"7,2 meter",NaN
"7,26 miljarder dollar",NaN
"7,5 miljarder kronor",NaN
"7,9 %",NaN
70 %,NaN
70 amperetimmar,NaN
70 g,NaN
70 kilometer,NaN
70 miljoner kronor,NaN
70 procent,NaN
70- och 80-talet,NaN
70-150 kg,NaN
70-80 mm,NaN
70-90 cm,NaN
70-90 mm,NaN
700 år gammal,NaN
700 kronor,NaN
700 Mkr,NaN
700-800 meterna,NaN
7000 kronor,NaN
7000-8000 kronor,NaN
70000 hektar,NaN
70000 kr,NaN
71 %,NaN
"71,8 %",NaN
717 Mkr,NaN
72 procent,NaN
720 kB,NaN
726 Mkr,NaN
73000 år,NaN
7337 Mkr,NaN
74 %,NaN
746 _ 8020,NaN
75 %,NaN
75 år och äldre,NaN
75 dagar,NaN
75 kr,NaN
75 kronor,NaN
75 öre,NaN
75 procent,NaN
"75,1 %",NaN
750 kronor,NaN
750 meter,NaN
7500 kronor,NaN
75000 kronor,NaN
750000 kr,NaN
76 år,NaN
76 procent,NaN
768 miljoner kronor,NaN
77 procent,NaN
"77,0 %",NaN
77367 kronor,NaN
78 procent,NaN
"78,0 %",NaN
"78,3 procent",NaN
78000 år,NaN
8 %,NaN
8 år,NaN
8 cm lång,NaN
8 cm långa,NaN
8 miljarder kronor,NaN
8 miljoner kronor,NaN
8 minuter,NaN
8 minuterna,NaN
8 öre,NaN
8 procent,NaN
8 tim,NaN
8-10 cm,NaN
8-11 cm,NaN
8-15 mm,NaN
8-20 %,NaN
"8,5 %",NaN
"8,7 %",NaN
"8,7 mkr",NaN
"8,9 miljarder rubel",NaN
8.7 %,NaN
80 %,NaN
80 år,NaN
80 år gammal,NaN
80 eller 70 procent,NaN
80 kronor,NaN
80 mil,NaN
80 Mkr,NaN
80 öre,NaN
80 procent,NaN
80- och 90-talet,NaN
80-150 mm,NaN
8000 år,NaN
808 Mkr,NaN
81 %,NaN
81 gram,NaN
819 miljoner kronor,NaN
82 %,NaN
82 procent,NaN
824 Mkr,NaN
83 %,NaN
"83,1 %",NaN
84 miljarder kronor,NaN
84 procent,NaN
85 år gammal,NaN
85 Mkr,NaN
85 procent,NaN
"85,2 %",NaN
"85,4 %",NaN
85000-150000 kr,NaN
